Fecha aplicación,Año,Cod_Territorio,Nom_Territorio,Cantidad_dosis_aplicadas,fecha_corte
2021-03-09,2021,63,Quindío,1038,2022-02-01
2021-03-09,2021,66,Risaralda,1223,2022-02-01
2021-03-09,2021,88,San Andrés y Providencia,45,2022-02-01
2021-03-09,2021,68,Santander,951,2022-02-01
2021-03-09,2021,70,Sucre,436,2022-02-01
2021-03-09,2021,73,Tolima,511,2022-02-01
2021-03-09,2021,76,Valle del Cauca,3456,2022-02-01
2021-03-09,2021,76109,Buenaventura,118,2022-02-01
2021-03-09,2021,97,Vaupés,188,2022-02-01
2021-03-10,2021,91,Amazonas,579,2022-02-01
2021-03-10,2021,5,Antioquia,9036,2022-02-01
2021-03-10,2021,81,Arauca,86,2022-02-01
2021-03-10,2021,8,Atlántico,1785,2022-02-01
2021-03-10,2021,8001,Barranquilla,2521,2022-02-01
2021-03-10,2021,11,Bogotá,16824,2022-02-01
2021-03-10,2021,13,Bolívar,214,2022-02-01
2021-03-10,2021,13001,Cartagena,1246,2022-02-01
2021-03-10,2021,15,Boyacá,3227,2022-02-01
2021-03-10,2021,17,Caldas,2109,2022-02-01
2021-03-10,2021,18,Caquetá,272,2022-02-01
2021-03-10,2021,85,Casanare,764,2022-02-01
2021-03-10,2021,19,Cauca,129,2022-02-01
2021-03-10,2021,20,Cesar,623,2022-02-01
2021-03-10,2021,27,Chocó,175,2022-02-01
2021-03-10,2021,23,Córdoba,847,2022-02-01
2021-03-10,2021,25,Cundinamarca,7691,2022-02-01
2021-03-10,2021,94,Guainía,365,2022-02-01
2021-03-10,2021,95,Guaviare,38,2022-02-01
2021-03-10,2021,41,Huila,1176,2022-02-01
2021-03-10,2021,44,La Guajira,419,2022-02-01
2021-03-10,2021,47,Magdalena,921,2022-02-01
2021-03-10,2021,47001,Santa Marta,1288,2022-02-01
2021-03-10,2021,50,Meta,784,2022-02-01
2021-03-10,2021,52,Nariño,1223,2022-02-01
2021-03-10,2021,54,Norte de Santander,1057,2022-02-01
2021-03-10,2021,86,Putumayo,35,2022-02-01
2021-03-10,2021,63,Quindío,1205,2022-02-01
2021-03-10,2021,66,Risaralda,4074,2022-02-01
2021-03-10,2021,88,San Andrés y Providencia,86,2022-02-01
2021-03-10,2021,68,Santander,2613,2022-02-01
2021-03-10,2021,70,Sucre,790,2022-02-01
2021-03-10,2021,73,Tolima,1040,2022-02-01
2021-03-10,2021,76,Valle del Cauca,8835,2022-02-01
2021-03-10,2021,76109,Buenaventura,70,2022-02-01
2021-03-10,2021,97,Vaupés,383,2022-02-01
2021-03-10,2021,99,Vichada,117,2022-02-01
2021-03-11,2021,91,Amazonas,187,2022-02-01
2021-03-11,2021,5,Antioquia,23105,2022-02-01
2021-03-11,2021,81,Arauca,216,2022-02-01
2021-03-11,2021,8,Atlántico,1855,2022-02-01
2021-03-11,2021,8001,Barranquilla,2973,2022-02-01
2021-03-11,2021,11,Bogotá,24445,2022-02-01
2021-03-11,2021,13,Bolívar,2228,2022-02-01
2021-03-11,2021,13001,Cartagena,1930,2022-02-01
2021-03-11,2021,15,Boyacá,5203,2022-02-01
2021-03-11,2021,17,Caldas,7082,2022-02-01
2021-03-11,2021,18,Caquetá,319,2022-02-01
2021-03-11,2021,85,Casanare,607,2022-02-01
2021-03-11,2021,19,Cauca,991,2022-02-01
2021-03-11,2021,20,Cesar,1195,2022-02-01
2021-03-11,2021,27,Chocó,208,2022-02-01
2021-03-11,2021,23,Córdoba,2127,2022-02-01
2021-03-11,2021,25,Cundinamarca,8181,2022-02-01
2021-03-11,2021,94,Guainía,366,2022-02-01
2021-03-11,2021,95,Guaviare,8,2022-02-01
2021-03-11,2021,41,Huila,1647,2022-02-01
2021-03-11,2021,44,La Guajira,704,2022-02-01
2021-03-11,2021,47,Magdalena,1035,2022-02-01
2021-03-11,2021,47001,Santa Marta,836,2022-02-01
2021-03-11,2021,50,Meta,1539,2022-02-01
2021-03-11,2021,52,Nariño,4171,2022-02-01
2021-03-11,2021,54,Norte de Santander,1383,2022-02-01
2021-03-11,2021,86,Putumayo,222,2022-02-01
2021-03-11,2021,63,Quindío,1126,2022-02-01
2021-03-11,2021,66,Risaralda,4745,2022-02-01
2021-03-11,2021,88,San Andrés y Providencia,155,2022-02-01
2021-03-11,2021,68,Santander,5755,2022-02-01
2021-03-11,2021,70,Sucre,1374,2022-02-01
2021-03-11,2021,73,Tolima,1697,2022-02-01
2021-03-11,2021,76,Valle del Cauca,9425,2022-02-01
2021-03-11,2021,76109,Buenaventura,66,2022-02-01
2021-03-11,2021,97,Vaupés,504,2022-02-01
2021-03-11,2021,99,Vichada,3,2022-02-01
2021-03-12,2021,91,Amazonas,20,2022-02-01
2021-03-12,2021,5,Antioquia,18040,2022-02-01
2021-03-12,2021,81,Arauca,197,2022-02-01
2021-03-12,2021,8,Atlántico,1272,2022-02-01
2021-03-12,2021,8001,Barranquilla,3007,2022-02-01
2021-03-12,2021,11,Bogotá,18874,2022-02-01
2021-03-12,2021,13,Bolívar,2476,2022-02-01
2021-03-12,2021,13001,Cartagena,1914,2022-02-01
2021-03-12,2021,15,Boyacá,4393,2022-02-01
2021-03-12,2021,17,Caldas,2924,2022-02-01
2021-03-12,2021,18,Caquetá,498,2022-02-01
2021-03-12,2021,85,Casanare,374,2022-02-01
2021-03-12,2021,19,Cauca,1867,2022-02-01
2021-03-12,2021,20,Cesar,2004,2022-02-01
2021-03-12,2021,27,Chocó,239,2022-02-01
2021-03-12,2021,23,Córdoba,2168,2022-02-01
2021-03-12,2021,25,Cundinamarca,6189,2022-02-01
2021-03-12,2021,94,Guainía,272,2022-02-01
2021-03-12,2021,95,Guaviare,15,2022-02-01
2021-03-12,2021,41,Huila,1749,2022-02-01
2021-03-12,2021,44,La Guajira,968,2022-02-01
2021-03-12,2021,47,Magdalena,1366,2022-02-01
2021-03-12,2021,47001,Santa Marta,1126,2022-02-01
2021-03-12,2021,50,Meta,1645,2022-02-01
2021-03-12,2021,52,Nariño,4440,2022-02-01
2021-03-12,2021,54,Norte de Santander,2255,2022-02-01
2021-03-12,2021,86,Putumayo,164,2022-02-01
2021-03-12,2021,63,Quindío,951,2022-02-01
2021-03-12,2021,66,Risaralda,3621,2022-02-01
2021-03-12,2021,88,San Andrés y Providencia,41,2022-02-01
2021-03-12,2021,68,Santander,7004,2022-02-01
2021-03-12,2021,70,Sucre,1313,2022-02-01
2021-03-12,2021,73,Tolima,4000,2022-02-01
2021-03-12,2021,76,Valle del Cauca,10308,2022-02-01
2021-03-12,2021,76109,Buenaventura,70,2022-02-01
2021-03-12,2021,97,Vaupés,346,2022-02-01
2021-03-12,2021,99,Vichada,22,2022-02-01
2021-03-13,2021,91,Amazonas,21,2022-02-01
2021-03-13,2021,5,Antioquia,12335,2022-02-01
2021-03-13,2021,81,Arauca,107,2022-02-01
2021-03-13,2021,8,Atlántico,1822,2022-02-01
2021-03-13,2021,8001,Barranquilla,3003,2022-02-01
2021-03-13,2021,11,Bogotá,16835,2022-02-01
2021-03-13,2021,13,Bolívar,2277,2022-02-01
2021-03-13,2021,13001,Cartagena,1806,2022-02-01
2021-03-13,2021,15,Boyacá,3392,2022-02-01
2021-03-13,2021,17,Caldas,3351,2022-02-01
2021-03-13,2021,18,Caquetá,205,2022-02-01
2021-03-13,2021,85,Casanare,274,2022-02-01
2021-03-13,2021,19,Cauca,2098,2022-02-01
2021-03-13,2021,20,Cesar,1469,2022-02-01
2021-03-13,2021,27,Chocó,426,2022-02-01
2021-03-13,2021,23,Córdoba,2866,2022-02-01
2021-03-13,2021,25,Cundinamarca,3320,2022-02-01
2021-03-13,2021,94,Guainía,104,2022-02-01
2021-03-13,2021,41,Huila,1226,2022-02-01
2021-03-13,2021,44,La Guajira,664,2022-02-01
2021-03-13,2021,47,Magdalena,1077,2022-02-01
2021-03-13,2021,47001,Santa Marta,910,2022-02-01
2021-03-13,2021,50,Meta,1772,2022-02-01
2021-03-13,2021,52,Nariño,3783,2022-02-01
2021-03-13,2021,54,Norte de Santander,2410,2022-02-01
2021-03-13,2021,86,Putumayo,86,2022-02-01
2021-03-13,2021,63,Quindío,1362,2022-02-01
2021-03-13,2021,66,Risaralda,2642,2022-02-01
2021-03-13,2021,88,San Andrés y Providencia,18,2022-02-01
2021-03-13,2021,68,Santander,5002,2022-02-01
2021-03-13,2021,70,Sucre,841,2022-02-01
2021-03-13,2021,73,Tolima,3093,2022-02-01
2021-03-13,2021,76,Valle del Cauca,10550,2022-02-01
2021-03-13,2021,76109,Buenaventura,96,2022-02-01
2021-03-13,2021,97,Vaupés,242,2022-02-01
2021-03-14,2021,5,Antioquia,7100,2022-02-01
2021-03-14,2021,81,Arauca,9,2022-02-01
2021-03-14,2021,8,Atlántico,1131,2022-02-01
2021-03-14,2021,8001,Barranquilla,1324,2022-02-01
2021-03-14,2021,11,Bogotá,13808,2022-02-01
2021-03-14,2021,13,Bolívar,1399,2022-02-01
2021-03-14,2021,13001,Cartagena,1225,2022-02-01
2021-03-14,2021,15,Boyacá,1507,2022-02-01
2021-03-14,2021,17,Caldas,2004,2022-02-01
2021-03-14,2021,18,Caquetá,123,2022-02-01
2021-03-14,2021,85,Casanare,184,2022-02-01
2021-03-14,2021,19,Cauca,627,2022-02-01
2021-03-14,2021,20,Cesar,577,2022-02-01
2021-03-14,2021,27,Chocó,285,2022-02-01
2021-03-14,2021,23,Córdoba,1470,2022-02-01
2021-03-14,2021,25,Cundinamarca,1307,2022-02-01
2021-03-14,2021,41,Huila,598,2022-02-01
2021-03-14,2021,44,La Guajira,969,2022-02-01
2021-03-14,2021,47,Magdalena,531,2022-02-01
2021-03-14,2021,47001,Santa Marta,89,2022-02-01
2021-03-14,2021,50,Meta,186,2022-02-01
2021-03-14,2021,52,Nariño,2189,2022-02-01
2021-03-14,2021,54,Norte de Santander,1510,2022-02-01
2021-03-14,2021,86,Putumayo,36,2022-02-01
2021-03-14,2021,63,Quindío,586,2022-02-01
2021-03-14,2021,66,Risaralda,1533,2022-02-01
2021-03-14,2021,68,Santander,3640,2022-02-01
2021-03-14,2021,70,Sucre,276,2022-02-01
2021-03-14,2021,73,Tolima,1804,2022-02-01
2021-03-14,2021,76,Valle del Cauca,7367,2022-02-01
2021-03-15,2021,5,Antioquia,11177,2022-02-01
2021-03-15,2021,81,Arauca,321,2022-02-01
2021-03-15,2021,8,Atlántico,1264,2022-02-01
2021-03-15,2021,8001,Barranquilla,1495,2022-02-01
2021-03-15,2021,11,Bogotá,6776,2022-02-01
2021-03-15,2021,13,Bolívar,1083,2022-02-01
2021-03-15,2021,13001,Cartagena,1403,2022-02-01
2021-03-15,2021,15,Boyacá,2445,2022-02-01
2021-03-15,2021,17,Caldas,994,2022-02-01
2021-03-15,2021,18,Caquetá,357,2022-02-01
2021-03-15,2021,85,Casanare,226,2022-02-01
2021-03-15,2021,19,Cauca,1481,2022-02-01
2021-03-15,2021,20,Cesar,1200,2022-02-01
2021-03-15,2021,27,Chocó,460,2022-02-01
2021-03-15,2021,23,Córdoba,1877,2022-02-01
2021-03-15,2021,25,Cundinamarca,7475,2022-02-01
2021-03-15,2021,94,Guainía,130,2022-02-01
2021-03-15,2021,95,Guaviare,17,2022-02-01
2021-03-15,2021,41,Huila,1299,2022-02-01
2021-03-15,2021,44,La Guajira,469,2022-02-01
2021-03-15,2021,47,Magdalena,598,2022-02-01
2021-03-15,2021,47001,Santa Marta,227,2022-02-01
2021-03-15,2021,50,Meta,1262,2022-02-01
2021-03-15,2021,52,Nariño,2278,2022-02-01
2021-03-15,2021,54,Norte de Santander,2076,2022-02-01
2021-03-15,2021,86,Putumayo,292,2022-02-01
2021-03-15,2021,63,Quindío,1023,2022-02-01
2021-03-15,2021,66,Risaralda,639,2022-02-01
2021-03-15,2021,88,San Andrés y Providencia,30,2022-02-01
2021-03-15,2021,68,Santander,3508,2022-02-01
2021-03-15,2021,70,Sucre,1550,2022-02-01
2021-03-15,2021,73,Tolima,3046,2022-02-01
2021-03-15,2021,76,Valle del Cauca,5845,2022-02-01
2021-03-15,2021,76109,Buenaventura,51,2022-02-01
2021-03-15,2021,97,Vaupés,33,2022-02-01
2021-03-16,2021,5,Antioquia,9365,2022-02-01
2021-03-16,2021,81,Arauca,182,2022-02-01
2021-03-16,2021,8,Atlántico,791,2022-02-01
2021-03-16,2021,8001,Barranquilla,1655,2022-02-01
2021-03-16,2021,11,Bogotá,8598,2022-02-01
2021-03-16,2021,13,Bolívar,927,2022-02-01
2021-03-16,2021,13001,Cartagena,1602,2022-02-01
2021-03-16,2021,15,Boyacá,1897,2022-02-01
2021-03-16,2021,17,Caldas,1417,2022-02-01
2021-03-16,2021,18,Caquetá,452,2022-02-01
2021-03-16,2021,85,Casanare,460,2022-02-01
2021-03-16,2021,19,Cauca,1058,2022-02-01
2021-03-16,2021,20,Cesar,1044,2022-02-01
2021-03-16,2021,27,Chocó,335,2022-02-01
2021-03-16,2021,23,Córdoba,1585,2022-02-01
2021-03-16,2021,25,Cundinamarca,241,2022-02-01
2021-03-16,2021,94,Guainía,103,2022-02-01
2021-03-16,2021,95,Guaviare,36,2022-02-01
2021-03-16,2021,41,Huila,1587,2022-02-01
2021-03-16,2021,44,La Guajira,317,2022-02-01
2021-03-16,2021,47,Magdalena,506,2022-02-01
2021-03-16,2021,47001,Santa Marta,318,2022-02-01
2021-03-16,2021,50,Meta,1174,2022-02-01
2021-03-16,2021,52,Nariño,1785,2022-02-01
2021-03-16,2021,54,Norte de Santander,1538,2022-02-01
2021-03-16,2021,86,Putumayo,321,2022-02-01
2021-03-16,2021,63,Quindío,1154,2022-02-01
2021-03-16,2021,66,Risaralda,762,2022-02-01
2021-03-16,2021,88,San Andrés y Providencia,16,2022-02-01
2021-03-16,2021,68,Santander,2960,2022-02-01
2021-03-16,2021,70,Sucre,975,2022-02-01
2021-03-16,2021,73,Tolima,3322,2022-02-01
2021-03-16,2021,76,Valle del Cauca,4599,2022-02-01
2021-03-16,2021,76109,Buenaventura,90,2022-02-01
2021-03-16,2021,97,Vaupés,83,2022-02-01
2021-03-16,2021,99,Vichada,11,2022-02-01
2021-03-17,2021,91,Amazonas,13,2022-02-01
2021-03-17,2021,5,Antioquia,7930,2022-02-01
2021-03-17,2021,81,Arauca,191,2022-02-01
2021-03-17,2021,8,Atlántico,550,2022-02-01
2021-03-17,2021,8001,Barranquilla,1842,2022-02-01
2021-03-17,2021,11,Bogotá,8576,2022-02-01
2021-03-17,2021,13,Bolívar,1546,2022-02-01
2021-03-17,2021,13001,Cartagena,899,2022-02-01
2021-03-17,2021,15,Boyacá,2597,2022-02-01
2021-03-17,2021,17,Caldas,808,2022-02-01
2021-03-17,2021,18,Caquetá,188,2022-02-01
2021-03-17,2021,85,Casanare,86,2022-02-01
2021-03-17,2021,19,Cauca,373,2022-02-01
2021-03-17,2021,20,Cesar,1338,2022-02-01
2021-03-17,2021,27,Chocó,248,2022-02-01
2021-03-17,2021,23,Córdoba,1414,2022-02-01
2021-03-17,2021,25,Cundinamarca,14,2022-02-01
2021-03-17,2021,94,Guainía,244,2022-02-01
2021-03-17,2021,95,Guaviare,113,2022-02-01
2021-03-17,2021,41,Huila,1137,2022-02-01
2021-03-17,2021,44,La Guajira,1409,2022-02-01
2021-03-17,2021,47,Magdalena,1273,2022-02-01
2021-03-17,2021,47001,Santa Marta,128,2022-02-01
2021-03-17,2021,50,Meta,1072,2022-02-01
2021-03-17,2021,52,Nariño,1010,2022-02-01
2021-03-17,2021,54,Norte de Santander,2578,2022-02-01
2021-03-17,2021,86,Putumayo,215,2022-02-01
2021-03-17,2021,63,Quindío,910,2022-02-01
2021-03-17,2021,66,Risaralda,590,2022-02-01
2021-03-17,2021,88,San Andrés y Providencia,35,2022-02-01
2021-03-17,2021,68,Santander,3167,2022-02-01
2021-03-17,2021,70,Sucre,791,2022-02-01
2021-03-17,2021,73,Tolima,2732,2022-02-01
2021-03-17,2021,76,Valle del Cauca,4658,2022-02-01
2021-03-17,2021,76109,Buenaventura,91,2022-02-01
2021-03-17,2021,97,Vaupés,72,2022-02-01
2021-03-17,2021,99,Vichada,1,2022-02-01
2021-03-18,2021,91,Amazonas,32,2022-02-01
2021-03-18,2021,5,Antioquia,9085,2022-02-01
2021-03-18,2021,81,Arauca,111,2022-02-01
2021-03-18,2021,8,Atlántico,401,2022-02-01
2021-03-18,2021,8001,Barranquilla,1527,2022-02-01
2021-03-18,2021,11,Bogotá,9747,2022-02-01
2021-03-18,2021,13,Bolívar,759,2022-02-01
2021-03-18,2021,13001,Cartagena,2564,2022-02-01
2021-03-18,2021,15,Boyacá,3626,2022-02-01
2021-03-18,2021,17,Caldas,441,2022-02-01
2021-03-18,2021,18,Caquetá,298,2022-02-01
2021-03-18,2021,85,Casanare,126,2022-02-01
2021-03-18,2021,19,Cauca,1737,2022-02-01
2021-03-18,2021,20,Cesar,765,2022-02-01
2021-03-18,2021,27,Chocó,274,2022-02-01
2021-03-18,2021,23,Córdoba,890,2022-02-01
2021-03-18,2021,25,Cundinamarca,444,2022-02-01
2021-03-18,2021,94,Guainía,108,2022-02-01
2021-03-18,2021,95,Guaviare,25,2022-02-01
2021-03-18,2021,41,Huila,980,2022-02-01
2021-03-18,2021,44,La Guajira,1875,2022-02-01
2021-03-18,2021,47,Magdalena,636,2022-02-01
2021-03-18,2021,47001,Santa Marta,160,2022-02-01
2021-03-18,2021,50,Meta,702,2022-02-01
2021-03-18,2021,52,Nariño,1532,2022-02-01
2021-03-18,2021,54,Norte de Santander,1042,2022-02-01
2021-03-18,2021,86,Putumayo,142,2022-02-01
2021-03-18,2021,63,Quindío,796,2022-02-01
2021-03-18,2021,66,Risaralda,1936,2022-02-01
2021-03-18,2021,88,San Andrés y Providencia,61,2022-02-01
2021-03-18,2021,68,Santander,1090,2022-02-01
2021-03-18,2021,70,Sucre,1021,2022-02-01
2021-03-18,2021,73,Tolima,1959,2022-02-01
2021-03-18,2021,76,Valle del Cauca,5464,2022-02-01
2021-03-18,2021,76109,Buenaventura,51,2022-02-01
2021-03-18,2021,97,Vaupés,22,2022-02-01
2021-03-18,2021,99,Vichada,69,2022-02-01
2021-03-19,2021,91,Amazonas,60,2022-02-01
2021-03-19,2021,5,Antioquia,3374,2022-02-01
2021-03-19,2021,81,Arauca,133,2022-02-01
2021-03-19,2021,8,Atlántico,278,2022-02-01
2021-03-19,2021,8001,Barranquilla,1863,2022-02-01
2021-03-19,2021,11,Bogotá,9672,2022-02-01
2021-03-19,2021,13,Bolívar,2937,2022-02-01
2021-03-19,2021,13001,Cartagena,3728,2022-02-01
2021-03-19,2021,15,Boyacá,685,2022-02-01
2021-03-19,2021,17,Caldas,696,2022-02-01
2021-03-19,2021,18,Caquetá,528,2022-02-01
2021-03-19,2021,85,Casanare,111,2022-02-01
2021-03-19,2021,19,Cauca,1395,2022-02-01
2021-03-19,2021,20,Cesar,822,2022-02-01
2021-03-19,2021,27,Chocó,253,2022-02-01
2021-03-19,2021,23,Córdoba,1722,2022-02-01
2021-03-19,2021,25,Cundinamarca,5299,2022-02-01
2021-03-19,2021,94,Guainía,143,2022-02-01
2021-03-19,2021,95,Guaviare,41,2022-02-01
2021-03-19,2021,41,Huila,789,2022-02-01
2021-03-19,2021,44,La Guajira,1905,2022-02-01
2021-03-19,2021,47,Magdalena,509,2022-02-01
2021-03-19,2021,47001,Santa Marta,56,2022-02-01
2021-03-19,2021,50,Meta,598,2022-02-01
2021-03-19,2021,52,Nariño,816,2022-02-01
2021-03-19,2021,54,Norte de Santander,1341,2022-02-01
2021-03-19,2021,86,Putumayo,127,2022-02-01
2021-03-19,2021,63,Quindío,1096,2022-02-01
2021-03-19,2021,66,Risaralda,1523,2022-02-01
2021-03-19,2021,88,San Andrés y Providencia,21,2022-02-01
2021-03-19,2021,68,Santander,2388,2022-02-01
2021-03-19,2021,70,Sucre,1755,2022-02-01
2021-03-19,2021,73,Tolima,1801,2022-02-01
2021-03-19,2021,76,Valle del Cauca,6921,2022-02-01
2021-03-19,2021,76109,Buenaventura,86,2022-02-01
2021-03-19,2021,99,Vichada,31,2022-02-01
2021-03-20,2021,91,Amazonas,313,2022-02-01
2021-03-20,2021,5,Antioquia,2760,2022-02-01
2021-03-20,2021,81,Arauca,111,2022-02-01
2021-03-20,2021,8,Atlántico,390,2022-02-01
2021-03-20,2021,8001,Barranquilla,2907,2022-02-01
2021-03-20,2021,11,Bogotá,6682,2022-02-01
2021-03-20,2021,13,Bolívar,4108,2022-02-01
2021-03-20,2021,13001,Cartagena,3857,2022-02-01
2021-03-20,2021,15,Boyacá,481,2022-02-01
2021-03-20,2021,17,Caldas,689,2022-02-01
2021-03-20,2021,18,Caquetá,525,2022-02-01
2021-03-20,2021,85,Casanare,206,2022-02-01
2021-03-20,2021,19,Cauca,945,2022-02-01
2021-03-20,2021,20,Cesar,606,2022-02-01
2021-03-20,2021,27,Chocó,148,2022-02-01
2021-03-20,2021,23,Córdoba,2049,2022-02-01
2021-03-20,2021,25,Cundinamarca,3629,2022-02-01
2021-03-20,2021,94,Guainía,102,2022-02-01
2021-03-20,2021,95,Guaviare,9,2022-02-01
2021-03-20,2021,41,Huila,926,2022-02-01
2021-03-20,2021,44,La Guajira,867,2022-02-01
2021-03-20,2021,47,Magdalena,317,2022-02-01
2021-03-20,2021,47001,Santa Marta,552,2022-02-01
2021-03-20,2021,50,Meta,649,2022-02-01
2021-03-20,2021,52,Nariño,1278,2022-02-01
2021-03-20,2021,54,Norte de Santander,917,2022-02-01
2021-03-20,2021,86,Putumayo,13,2022-02-01
2021-03-20,2021,63,Quindío,621,2022-02-01
2021-03-20,2021,66,Risaralda,833,2022-02-01
2021-03-20,2021,88,San Andrés y Providencia,23,2022-02-01
2021-03-20,2021,68,Santander,2068,2022-02-01
2021-03-20,2021,70,Sucre,1563,2022-02-01
2021-03-20,2021,73,Tolima,2247,2022-02-01
2021-03-20,2021,76,Valle del Cauca,6388,2022-02-01
2021-03-20,2021,76109,Buenaventura,70,2022-02-01
2021-03-21,2021,91,Amazonas,399,2022-02-01
2021-03-21,2021,5,Antioquia,1422,2022-02-01
2021-03-21,2021,81,Arauca,31,2022-02-01
2021-03-21,2021,8,Atlántico,1589,2022-02-01
2021-03-21,2021,8001,Barranquilla,2099,2022-02-01
2021-03-21,2021,11,Bogotá,6973,2022-02-01
2021-03-21,2021,13,Bolívar,2123,2022-02-01
2021-03-21,2021,13001,Cartagena,1217,2022-02-01
2021-03-21,2021,15,Boyacá,48,2022-02-01
2021-03-21,2021,17,Caldas,197,2022-02-01
2021-03-21,2021,18,Caquetá,435,2022-02-01
2021-03-21,2021,85,Casanare,8,2022-02-01
2021-03-21,2021,19,Cauca,576,2022-02-01
2021-03-21,2021,20,Cesar,1275,2022-02-01
2021-03-21,2021,27,Chocó,87,2022-02-01
2021-03-21,2021,23,Córdoba,2112,2022-02-01
2021-03-21,2021,25,Cundinamarca,823,2022-02-01
2021-03-21,2021,95,Guaviare,24,2022-02-01
2021-03-21,2021,41,Huila,204,2022-02-01
2021-03-21,2021,44,La Guajira,190,2022-02-01
2021-03-21,2021,47,Magdalena,530,2022-02-01
2021-03-21,2021,47001,Santa Marta,79,2022-02-01
2021-03-21,2021,50,Meta,38,2022-02-01
2021-03-21,2021,52,Nariño,1099,2022-02-01
2021-03-21,2021,54,Norte de Santander,1043,2022-02-01
2021-03-21,2021,63,Quindío,212,2022-02-01
2021-03-21,2021,66,Risaralda,388,2022-02-01
2021-03-21,2021,88,San Andrés y Providencia,7,2022-02-01
2021-03-21,2021,68,Santander,999,2022-02-01
2021-03-21,2021,70,Sucre,432,2022-02-01
2021-03-21,2021,73,Tolima,1053,2022-02-01
2021-03-21,2021,76,Valle del Cauca,5198,2022-02-01
2021-03-22,2021,91,Amazonas,479,2022-02-01
2021-03-22,2021,5,Antioquia,1629,2022-02-01
2021-03-22,2021,81,Arauca,103,2022-02-01
2021-03-22,2021,8,Atlántico,1085,2022-02-01
2021-03-22,2021,8001,Barranquilla,1369,2022-02-01
2021-03-22,2021,11,Bogotá,560,2022-02-01
2021-03-22,2021,13,Bolívar,1090,2022-02-01
2021-03-22,2021,13001,Cartagena,836,2022-02-01
2021-03-22,2021,15,Boyacá,321,2022-02-01
2021-03-22,2021,17,Caldas,25,2022-02-01
2021-03-22,2021,18,Caquetá,338,2022-02-01
2021-03-22,2021,85,Casanare,20,2022-02-01
2021-03-22,2021,19,Cauca,692,2022-02-01
2021-03-22,2021,20,Cesar,1378,2022-02-01
2021-03-22,2021,27,Chocó,106,2022-02-01
2021-03-22,2021,23,Córdoba,2263,2022-02-01
2021-03-22,2021,25,Cundinamarca,635,2022-02-01
2021-03-22,2021,95,Guaviare,13,2022-02-01
2021-03-22,2021,41,Huila,200,2022-02-01
2021-03-22,2021,44,La Guajira,463,2022-02-01
2021-03-22,2021,47,Magdalena,251,2022-02-01
2021-03-22,2021,47001,Santa Marta,270,2022-02-01
2021-03-22,2021,50,Meta,138,2022-02-01
2021-03-22,2021,52,Nariño,737,2022-02-01
2021-03-22,2021,54,Norte de Santander,2002,2022-02-01
2021-03-22,2021,86,Putumayo,8,2022-02-01
2021-03-22,2021,63,Quindío,222,2022-02-01
2021-03-22,2021,66,Risaralda,247,2022-02-01
2021-03-22,2021,88,San Andrés y Providencia,8,2022-02-01
2021-03-22,2021,68,Santander,2263,2022-02-01
2021-03-22,2021,70,Sucre,1121,2022-02-01
2021-03-22,2021,73,Tolima,774,2022-02-01
2021-03-22,2021,76,Valle del Cauca,1605,2022-02-01
2021-03-23,2021,91,Amazonas,453,2022-02-01
2021-03-23,2021,5,Antioquia,2499,2022-02-01
2021-03-23,2021,81,Arauca,161,2022-02-01
2021-03-23,2021,8,Atlántico,1678,2022-02-01
2021-03-23,2021,8001,Barranquilla,2228,2022-02-01
2021-03-23,2021,11,Bogotá,8808,2022-02-01
2021-03-23,2021,13,Bolívar,2582,2022-02-01
2021-03-23,2021,13001,Cartagena,732,2022-02-01
2021-03-23,2021,15,Boyacá,1279,2022-02-01
2021-03-23,2021,17,Caldas,251,2022-02-01
2021-03-23,2021,18,Caquetá,577,2022-02-01
2021-03-23,2021,85,Casanare,414,2022-02-01
2021-03-23,2021,19,Cauca,2078,2022-02-01
2021-03-23,2021,20,Cesar,1869,2022-02-01
2021-03-23,2021,27,Chocó,196,2022-02-01
2021-03-23,2021,23,Córdoba,2541,2022-02-01
2021-03-23,2021,25,Cundinamarca,8352,2022-02-01
2021-03-23,2021,94,Guainía,202,2022-02-01
2021-03-23,2021,95,Guaviare,165,2022-02-01
2021-03-23,2021,41,Huila,846,2022-02-01
2021-03-23,2021,44,La Guajira,788,2022-02-01
2021-03-23,2021,47,Magdalena,1070,2022-02-01
2021-03-23,2021,47001,Santa Marta,463,2022-02-01
2021-03-23,2021,50,Meta,611,2022-02-01
2021-03-23,2021,52,Nariño,2552,2022-02-01
2021-03-23,2021,54,Norte de Santander,1832,2022-02-01
2021-03-23,2021,86,Putumayo,333,2022-02-01
2021-03-23,2021,63,Quindío,1526,2022-02-01
2021-03-23,2021,66,Risaralda,1405,2022-02-01
2021-03-23,2021,88,San Andrés y Providencia,30,2022-02-01
2021-03-23,2021,68,Santander,4546,2022-02-01
2021-03-23,2021,70,Sucre,2145,2022-02-01
2021-03-23,2021,73,Tolima,2940,2022-02-01
2021-03-23,2021,76,Valle del Cauca,2902,2022-02-01
2021-03-23,2021,76109,Buenaventura,163,2022-02-01
2021-03-23,2021,97,Vaupés,275,2022-02-01
2021-03-23,2021,99,Vichada,58,2022-02-01
2021-03-24,2021,91,Amazonas,1746,2022-02-01
2021-03-24,2021,5,Antioquia,11777,2022-02-01
2021-03-24,2021,81,Arauca,342,2022-02-01
2021-03-24,2021,8,Atlántico,1345,2022-02-01
